change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fheat~master~I402e9117da6a438de8ecb50167db304354baa568,248661,https://review.opendev.org/248661,heat,31:54.0,34:49.0,ABANDONED,Simplify _validate_depr_property_required,Simplify _validate_depr_property_required,2,4,3,10,1,0,8,41,63.04861111,['heat/engine/resources/openstack/neutron/neutron.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~I17142387993f51ae7adc90457d07fe322ef804b1,141799,https://review.opendev.org/141799,nova,57:00.0,12:58.0,ABANDONED,Support live migration for macvtap SR-IOV ports,Support live migration for macvtap SR-IOV ports,2,18,173,11,12,2,29,47,8293.266111,"['nova/api/openstack/compute/contrib/admin_actions.py', 'nova/api/openstack/compute/plugins/v3/migrate_server.py', 'nova/compute/manager.py', 'nova/compute/resource_tracker.py', 'nova/conductor/manager.py', 'nova/conductor/tasks/live_migrate.py', 'nova/exception.py', 'nova/network/linux_net.py', 'nova/network/neutronv2/api.py', 'nova/pci/manager.py', 'nova/virt/libvirt/driver.py', 'nova/virt/libvirt/vif.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fpython-muranoclient~master~Ie1175fcf15cb4332fddd01a8648359960522ed09,185162,https://review.opendev.org/185162,python-muranoclient,55:09.0,21:07.0,ABANDONED,Add packages bulk update accessor,Add packages bulk update accessor,2,3,22,0,1,0,13,33,4492.432778,['muranoclient/v1/packages.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fproject-config~master~Icbe6017ba0a92d71a8b0305a03d377e64230f70f,250093,https://review.opendev.org/250093,project-config,07:45.0,52:13.0,ABANDONED,Source environ for Zaqar client functional test,Source environ for Zaqar client functional test,1,1,1,0,1,0,3,47,0.741111111,['jenkins/jobs/zaqar.yaml'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fmurano~master~I278c2a703ce0787ece8db6b8528644b3db503882,185160,https://review.opendev.org/185160,murano,48:46.0,46:35.0,ABANDONED,Add bulk package update,Add bulk package update,1,5,59,12,3,0,10,23,4490.963611,"['murano/api/v1/catalog.py', 'murano/api/v1/router.py', 'murano/db/catalog/api.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fproject-team-guide~master~I128dcf7def6c0c59530893cfb73cc4ed024ef6b0,247229,https://review.opendev.org/247229,project-team-guide,09:23.0,30:34.0,ABANDONED,Add a note provideing more details on critical,Add a note provideing more details on critical,1,6,4,0,1,6,7,46,168.3530556,['doc/source/stable-branches.rst'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftrove-specs~master~I795ada4b289b10b2c061ad718fe4d23007d9e0c2,194736,https://review.opendev.org/194736,trove-specs,36:10.0,30:13.0,ABANDONED,Backups information for tenant,Backups information for tenant,2,6,178,0,1,13,11,30,3725.900833,['specs/liberty/account-backups.rst'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fcinder~master~I910b5bf8ab936272d793fa8cce9d14e5f1674816,184219,https://review.opendev.org/184219,cinder,24:23.0,26:56.0,ABANDONED,Bug  :  Not able to create a resource without sync attribute,Bug  :  Not able to create a resource without sync attribute,5,39,35,1,2,21,131,60,4572.0425,"['cinder/quota.py', 'cinder/tests/unit/test_quota.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fheat~master~Ie4a8b08b02ba8c9c39c3301ac1387374768c5953,227927,https://review.opendev.org/227927,heat,59:29.0,55:10.0,ABANDONED,test ceilo+heat,test ceilo+heat,5,3,2,2,1,0,21,15,1469.928056,['doc/source/architecture.rst'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~I18b3a6413450d5f0cbc3eb8e66a2bcda23293478,202652,https://review.opendev.org/202652,nova,31:18.0,16:17.0,ABANDONED,Add 'hw:cpu_threads_policy=separate' scheduling,Add 'hw:cpu_threads_policy=separate' scheduling,16,15,58,19,2,10,143,47,3173.749722,"['nova/tests/unit/virt/test_hardware.py', 'nova/virt/hardware.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fheat~master~I36b261ccfc4ef4b460f3e1b43d6fa42739f13e8b,195053,https://review.opendev.org/195053,heat,12:08.0,07:37.0,ABANDONED,Updates REST & RPC abandon API with is_forced=False,Updates RPC abandon API with is_forced=False,4,3,84,11,2,0,13,44,3704.924722,"['heat/rpc/client.py', 'heat/tests/test_rpc_client.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fironic~master~I2ac45b1f27748150257a2d6014b1fb14a8e0cf8c,243141,https://review.opendev.org/243141,ironic,43:06.0,31:39.0,ABANDONED,Log debug generated swift temp URLs,Log debug generated swift temp URLs,3,10,9,1,1,3,20,35,389.8091667,['ironic/common/glance_service/v2/image_service.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fcinder~master~I66a4d62054fee14da6cf029084074453b30eb1bc,249532,https://review.opendev.org/249532,cinder,20:31.0,59:57.0,ABANDONED,Declare multiattach is True in LVMVolume driver,Declare multiattach is True in LVMVolume driver,2,21,5,0,1,4,27,47,16.65722222,['cinder/volume/drivers/lvm.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftripleo-heat-templates~master~I1ae6a0b870865f67c32ba446603644f2a03d070c,247798,https://review.opendev.org/247798,tripleo-heat-templates,37:09.0,54:00.0,ABANDONED,DO NOT MERGE - Docker Gate Testing,DO NOT MERGE - Docker Gate Testing,1,2,1,0,1,0,17,34,142.2808333,['tools/gate-test.txt'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fkolla~master~Icca6e04a45176e5690b18c481216cffa9ae70342,245917,https://review.opendev.org/245917,kolla,24:31.0,51:49.0,ABANDONED,initial spec for kolla rest api client,initial spec for kolla rest api client,4,13,149,0,1,74,37,38,217.455,['specs/client-rest-api.rst'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~I7fc87755e1035bd5dd31bfd334213e41829bea2d,202649,https://review.opendev.org/202649,nova,31:18.0,34:10.0,ABANDONED,Add 'hw:cpu_threads_policy=avoid' filtering,Add 'hw:cpu_threads_policy=avoid' filtering,16,16,91,0,3,2,164,43,3172.047778,"['nova/scheduler/filters/numa_topology_filter.py', 'nova/tests/unit/scheduler/fakes.py', 'nova/tests/unit/scheduler/filters/test_numa_topology_filters.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftrove~master~I7633ded724f30836b2c5bd471d305f57ab04ce4d,126698,https://review.opendev.org/126698,trove,40:35.0,59:33.0,ABANDONED,Unexpected exception on tox test output on non-error,Unexpected exception on tox test output on non-error,1,19,4,2,1,0,6,52,9935.316111,['trove/tests/util/event_simulator.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftrove~master~Id87da96363d3cb932e6a92a611eebb054897a409,137942,https://review.opendev.org/137942,trove,40:54.0,58:28.0,ABANDONED,Updates the update_user_attributes functionality,Clears the database access for old user,15,9,186,119,3,14,73,39,8649.292778,"['trove/guestagent/common/sql_query.py', 'trove/guestagent/datastore/mysql/service.py', 'trove/tests/unittests/guestagent/test_query.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftrove~master~Ia197b007917f1b5f9f681e0d2d749489235052be,142020,https://review.opendev.org/142020,trove,17:11.0,58:14.0,ABANDONED,Corrects INCLUDE_MARKER_OPERATORS for MySQL,Corrects INCLUDE_MARKER_OPERATORS for MySQL,2,6,3,3,2,3,14,43,8266.684167,"['trove/guestagent/datastore/mysql/service.py', 'trove/tests/unittests/guestagent/test_dbaas.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftrove~master~I2b793506ac577953b0094a68205f56a4df765ff2,152473,https://review.opendev.org/152473,trove,13:34.0,58:04.0,ABANDONED,Add percona int-test group,Add percona int-test group,2,8,1,1,1,0,16,26,7087.741667,['trove/tests/int_tests.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fpython-troveclient~master~Ic6367bae2f2cf8f3cfea4b858376e1073d8b6fbc,195322,https://review.opendev.org/195322,python-troveclient,19:39.0,57:57.0,ABANDONED,User management for Vertica clusters and instances,User management for Vertica clusters and instances,1,4,153,42,3,8,8,50,3693.638333,"['troveclient/tests/test_users.py', 'troveclient/v1/shell.py', 'troveclient/v1/users.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftrove~master~I6b3497b01590bf076ed7c4c32ce9163adb76591d,228784,https://review.opendev.org/228784,trove,30:56.0,57:46.0,ABANDONED,Add scheduler_hints attributes to create_instance,Add scheduler_hints attributes to create_instance,1,3,22,12,6,0,8,49,1378.447222,"['trove/instance/models.py', 'trove/instance/service.py', 'trove/taskmanager/api.py', 'trove/taskmanager/manager.py', 'trove/taskmanager/models.py', 'trove/tests/api/instances.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftrove~master~If78dead1ea013ed7a807b4a9327056092ff7012a,164640,https://review.opendev.org/164640,trove,30:34.0,55:16.0,ABANDONED,Use datastore specific timeouts if they exists,Updates usage_timeout to datastore-configs Reasons: - If one taskmanager is managing multiple datastores it becomes   mandatory to setup the usage_timeout to be the highest value   so that it can accommodate the highest time-taking datastore.,14,21,50,18,2,46,115,242,6104.411667,"['trove/common/cfg.py', 'trove/taskmanager/models.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
